Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,12,5,9670,0,14,127.7,1,12,20,2,4,180.2,1,0,0,1,1,0,22,0,0,6,7,1,12.01,0,0,6,8,1,11.56,0,3.9,1.7,0.73,Dropout
2,10,3,9003,1,3,135.6,1,16,10,9,4,143.4,1,0,0,1,0,1,22,0,0,6,6,6,11.92,0,0,6,6,4,10.28,0,10.2,2.4,-0.22,Graduate
1,11,5,8014,1,9,147.4,1,24,13,8,9,149.0,1,0,0,1,1,0,22,0,0,6,9,4,13.19,0,0,6,6,5,15.48,0,4.6,1.8,1.43,Graduate
1,8,4,9119,1,9,180.8,1,15,20,7,8,173.2,1,0,0,1,0,0,21,0,0,6,6,5,10.04,0,0,6,9,4,10.45,0,10.9,1.0,-0.54,Enrolled
1,2,2,171,1,5,151.5,1,22,26,1,10,126.4,0,0,0,1,1,0,22,0,0,6,7,6,15.52,0,0,6,7,4,16.35,0,7.6,2.8,1.35,Enrolled
2,3,6,9853,1,11,112.3,1,25,2,3,7,122.1,1,0,0,1,1,1,22,0,0,6,8,6,13.67,0,0,6,9,4,11.1,0,10.0,2.7,0.42,Graduate
1,16,4,33,1,3,154.3,1,16,20,2,4,144.2,0,0,0,0,0,0,25,0,0,6,7,3,10.86,0,0,6,9,2,12.76,0,3.9,3.2,1.99,Dropout
1,3,6,9556,1,10,178.6,1,2,3,5,12,174.1,1,0,0,1,0,0,23,0,0,6,7,4,16.26,0,0,6,6,6,12.17,0,8.1,0.9,-1.60,Graduate
1,17,3,9556,0,4,173.8,1,10,14,2,6,128.7,1,0,1,1,0,0,24,0,0,6,6,1,12.22,0,0,6,9,1,12.2,0,6.5,1.8,-0.04,Dropout
1,2,4,9085,1,8,189.6,1,16,29,12,8,140.6,1,0,1,0,0,0,20,0,0,6,6,1,12.71,0,0,6,8,2,12.5,0,4.8,1.9,-1.12,Dropout
1,13,6,9556,1,3,123.2,1,13,4,6,12,100.3,1,0,1,1,0,0,22,0,0,6,7,6,16.93,0,0,6,8,6,10.68,0,9.7,0.8,-1.02,Graduate
1,6,5,9500,1,11,149.6,1,23,16,7,10,161.7,0,0,1,0,1,0,20,0,0,6,8,1,12.46,0,0,6,8,0,0,0,6.3,3.3,-0.29,Dropout
1,2,2,9003,1,14,187.6,1,1,22,1,7,175.3,0,0,0,1,0,0,22,0,0,6,8,4,14.25,0,0,6,6,6,12.38,0,5.6,2.8,2.14,Enrolled
1,8,4,9070,1,7,186.7,1,6,16,5,11,152.2,0,0,0,1,0,0,22,0,0,6,6,2,10.69,0,0,6,7,2,11.68,0,5.6,2.0,-1.28,Dropout
1,11,4,9773,1,14,110.5,1,20,11,7,7,187.7,1,0,0,1,0,0,20,0,0,6,7,6,12.68,0,0,6,9,6,11.4,0,6.7,1.8,0.80,Graduate
2,2,4,8014,1,12,134.7,1,22,15,8,8,141.9,1,0,1,0,1,0,29,0,0,6,9,3,12.99,0,0,6,9,1,12.99,0,4.9,1.7,-0.55,Dropout
1,6,6,9119,0,6,137.1,1,11,25,2,3,150.3,0,0,1,1,0,0,24,0,0,6,8,3,12.02,0,0,6,6,0,0,0,10.2,2.0,0.28,Dropout
1,1,3,9670,1,14,105.0,1,8,14,1,3,101.9,1,0,1,1,1,1,28,0,0,6,9,3,11.89,0,0,6,6,2,10.26,0,4.1,0.5,1.53,Dropout
1,11,6,9238,1,1,121.5,1,27,9,4,5,124.8,0,0,0,1,1,0,29,0,0,6,7,2,11.58,0,0,6,9,1,12.38,0,6.3,0.5,-1.67,Dropout
1,17,4,9773,1,7,111.6,1,18,24,12,9,126.9,0,0,0,1,0,0,22,0,0,6,8,6,14.5,0,0,6,6,4,15.86,0,11.0,1.5,1.28,Graduate
1,14,1,33,1,15,158.4,1,22,19,5,8,146.9,1,0,0,1,0,1,20,0,0,6,6,6,13.81,0,0,6,7,4,13.49,0,4.3,3.1,0.47,Graduate
1,17,6,9147,1,4,146.6,1,12,2,9,5,137.7,1,0,0,1,0,0,22,0,0,6,7,4,13.78,0,0,6,9,6,15.73,0,7.0,0.9,1.94,Graduate
1,4,2,9119,1,12,177.3,1,11,10,3,8,151.7,1,0,0,1,0,1,21,0,0,6,7,4,14.67,0,0,6,8,4,15.66,0,8.1,2.7,-0.73,Enrolled
1,4,6,9130,1,6,169.8,1,22,24,1,3,144.8,1,0,0,1,1,0,20,0,0,6,9,5,12.34,0,0,6,7,5,13.13,0,8.2,1.2,0.60,Graduate
2,12,3,9085,1,3,126.9,1,26,5,5,3,107.5,0,0,0,1,1,0,23,0,0,6,6,5,13.21,0,0,6,6,4,16.2,0,5.2,1.1,0.21,Enrolled
1,14,6,9119,1,13,153.2,1,5,10,12,3,154.9,1,0,1,0,0,0,22,0,0,6,9,1,12.48,0,0,6,8,1,10.43,0,4.0,2.6,-0.88,Dropout
1,15,5,9119,1,9,128.4,1,19,23,10,10,179.9,1,0,1,1,0,0,18,0,0,6,7,3,11.36,0,0,6,8,1,10.84,0,7.0,1.5,-1.10,Dropout
1,5,5,9556,1,5,105.8,1,22,23,5,3,172.2,1,0,1,0,0,0,19,0,0,6,9,0,0,0,0,6,8,1,11.42,0,3.7,1.1,0.29,Dropout
1,5,6,9003,1,13,163.8,1,5,20,7,2,114.4,1,0,0,1,1,0,22,0,0,6,6,6,13.29,0,0,6,8,4,16.91,0,6.0,2.9,-0.37,Graduate
1,3,4,9003,1,12,183.7,1,6,20,10,1,188.6,1,0,0,1,0,1,21,0,0,6,6,4,15.05,0,0,6,7,6,15.73,0,9.2,0.9,0.54,Enrolled
1,5,6,9556,1,2,134.2,1,8,13,7,9,158.9,1,0,1,1,0,0,22,0,0,6,9,1,10.72,0,0,6,6,0,0,0,7.6,2.6,-1.01,Dropout
1,5,1,9130,1,15,161.7,1,22,29,3,2,140.1,1,0,0,1,1,0,20,0,0,6,6,6,16.96,0,0,6,7,5,14.59,0,9.3,2.4,-0.31,Graduate
2,6,6,8014,1,15,109.0,1,2,29,12,3,102.1,1,0,0,1,0,0,20,0,0,6,9,6,16.75,0,0,6,9,5,10.46,0,6.4,1.2,-1.60,Enrolled
1,8,1,9147,1,7,185.3,1,20,24,11,12,154.4,1,0,0,1,0,0,21,0,0,6,6,6,11.31,0,0,6,8,4,13.42,0,11.0,1.5,-0.71,Enrolled
1,12,5,33,1,7,139.1,1,23,3,11,4,127.4,1,0,0,1,0,0,21,0,0,6,9,4,15.28,0,0,6,8,5,16.25,0,9.7,2.9,1.95,Graduate
1,13,1,9670,1,11,173.9,1,28,10,4,6,164.7,0,0,0,1,1,0,19,0,0,6,8,5,13.35,0,0,6,8,4,14.9,0,8.1,1.1,0.33,Enrolled
1,12,6,9130,1,12,135.2,1,7,13,3,11,125.5,0,0,1,1,0,0,23,0,0,6,6,1,12.15,0,0,6,8,1,11.93,0,8.1,2.7,-1.18,Dropout
1,18,2,9238,1,3,115.0,1,4,1,3,12,162.8,0,0,1,0,1,0,25,0,0,6,9,3,12.84,0,0,6,8,0,0,0,10.7,1.1,-0.07,Dropout
1,15,1,9147,1,10,128.7,1,24,16,5,2,186.0,0,0,0,1,0,0,22,0,0,6,7,6,16.85,0,0,6,7,6,12.69,0,9.0,2.4,-0.25,Graduate
1,14,3,9130,1,11,160.0,1,13,26,8,6,166.0,1,0,1,0,0,0,20,0,0,6,8,0,0,0,0,6,7,2,10.32,0,4.1,2.1,-1.17,Dropout
1,8,4,9085,1,1,182.9,1,29,14,4,5,114.7,0,0,1,1,0,1,29,0,0,6,9,3,12.14,0,0,6,7,2,11.88,0,10.9,1.4,-0.19,Dropout
1,10,2,9991,1,1,189.9,1,4,1,7,11,122.7,0,0,1,1,1,0,22,0,0,6,7,1,12.94,0,0,6,7,1,11.41,0,8.2,1.1,-0.04,Dropout
1,13,6,9254,1,5,155.7,1,22,4,12,5,173.5,1,0,0,1,1,0,23,0,0,6,9,6,10.3,0,0,6,8,4,10.32,0,7.2,2.9,0.35,Graduate
1,11,3,9773,1,14,166.8,1,12,27,11,10,126.3,0,0,0,0,1,0,22,0,0,6,6,0,0,0,0,6,6,1,12.63,0,5.5,1.0,-0.81,Dropout
1,14,1,9130,1,2,124.0,1,29,11,3,9,154.6,1,1,0,1,1,0,19,0,0,6,8,5,12.76,0,0,6,9,6,11.78,0,8.1,2.0,-0.85,Enrolled
1,9,6,9130,0,5,169.7,1,21,6,10,4,157.2,1,0,0,1,0,0,19,0,0,6,8,5,15.85,0,0,6,9,5,10.81,0,5.6,1.3,2.29,Graduate
1,1,1,9238,1,1,107.6,1,13,15,8,4,127.9,0,0,0,1,1,1,23,0,0,6,7,6,15.92,0,0,6,9,5,11.13,0,8.6,1.2,-0.16,Graduate
1,4,6,9556,1,12,182.3,1,20,16,7,4,183.9,0,0,0,1,1,1,19,0,0,6,9,6,12.99,0,0,6,6,6,11.27,0,9.4,3.1,0.79,Graduate
1,7,6,8014,0,12,160.3,1,15,6,4,7,105.2,1,0,0,1,0,1,20,0,0,6,8,5,11.45,0,0,6,8,5,11.85,0,4.3,2.1,0.63,Graduate
1,14,6,9130,1,14,174.1,1,8,15,8,1,109.0,0,0,0,1,0,0,23,0,0,6,8,6,13.45,0,0,6,9,4,13.24,0,7.8,2.0,0.53,Enrolled
1,18,1,9147,1,5,164.0,1,6,24,1,12,130.6,0,0,0,1,0,1,22,0,0,6,6,5,13.97,0,0,6,8,5,15.22,0,11.0,1.1,-1.03,Graduate
1,16,3,9147,0,13,124.7,1,9,2,1,9,151.1,1,0,0,1,1,1,22,0,0,6,8,4,10.55,0,0,6,8,5,14.02,0,5.8,2.4,-0.75,Graduate
1,18,2,9853,1,8,187.2,1,25,17,4,1,125.6,1,0,0,1,0,0,23,0,0,6,9,4,16.82,0,0,6,6,4,15.31,0,7.9,2.2,0.59,Enrolled
1,12,5,9853,1,2,128.6,1,7,3,5,5,106.7,1,0,0,1,0,0,19,0,0,6,6,4,15.72,0,0,6,9,4,15.97,0,5.5,2.4,1.06,Graduate
2,12,1,9254,1,5,173.8,1,10,23,1,1,176.0,0,0,0,1,0,0,19,0,0,6,6,6,13.54,0,0,6,8,4,16.53,0,9.2,1.7,1.13,Graduate
1,13,5,33,1,12,108.8,1,11,25,10,7,102.6,0,0,0,1,0,0,18,0,0,6,7,4,15.35,0,0,6,6,4,16.06,0,5.4,3.0,0.69,Graduate
1,2,6,9853,1,7,168.6,1,4,26,9,8,159.7,1,0,1,1,1,0,21,0,0,6,8,4,14.88,0,0,6,7,6,11.44,0,11.1,3.1,2.04,Graduate
1,7,6,9991,1,11,120.7,1,20,19,9,1,151.6,0,0,0,1,1,1,21,0,0,6,7,4,13.95,0,0,6,8,5,15.43,0,4.0,3.4,1.98,Graduate
1,6,5,8014,1,8,137.4,1,11,28,3,3,102.5,1,0,0,1,1,0,18,0,0,6,6,5,16.31,0,0,6,8,4,11.72,0,10.3,3.3,-0.70,Graduate
1,3,3,9853,1,12,163.2,1,8,14,8,2,138.2,0,0,0,1,0,0,20,0,0,6,6,0,0,0,0,6,6,0,0,0,11.4,0.8,-1.48,Dropout
1,15,5,9147,1,8,139.5,1,5,12,11,7,117.6,0,1,1,0,1,0,26,0,0,6,6,2,10.03,0,0,6,6,2,11.37,0,10.0,0.9,-0.11,Dropout
1,13,4,9556,1,11,177.3,1,9,24,10,12,137.0,1,0,0,1,0,0,21,0,0,6,6,4,16.18,0,0,6,9,6,13.96,0,10.8,2.4,-0.54,Graduate
1,3,3,33,1,8,176.6,1,1,13,11,10,141.4,1,0,0,1,0,0,18,0,0,6,9,6,15.52,0,0,6,9,6,16.1,0,7.4,0.6,0.24,Graduate
1,5,2,33,0,1,135.3,1,16,23,7,9,131.2,0,0,0,1,0,0,18,0,0,6,8,5,14.52,0,0,6,6,6,13.35,0,5.3,3.2,1.38,Graduate
1,13,4,9254,1,15,154.7,1,6,16,2,5,129.4,1,0,0,1,0,1,18,0,0,6,7,5,14.24,0,0,6,7,4,10.21,0,6.4,1.4,-0.92,Enrolled
1,10,3,9670,1,15,142.2,1,26,13,7,6,117.6,0,0,1,0,0,0,21,0,0,6,9,2,12.37,0,0,6,7,0,0,0,9.1,0.4,0.03,Dropout
1,17,5,9853,1,7,145.2,1,16,24,9,11,184.5,1,0,0,1,0,1,19,0,0,6,8,6,12.24,0,0,6,8,5,12.73,0,3.8,3.0,-0.33,Graduate
2,9,3,9500,1,2,125.3,1,3,9,2,12,130.5,1,0,0,1,0,0,18,0,0,6,7,5,13.78,0,0,6,7,5,10.09,0,4.5,2.2,2.16,Graduate
2,15,2,8014,1,4,133.9,1,10,7,11,11,139.2,0,0,0,1,1,0,23,0,0,6,7,5,14.9,0,0,6,6,4,11.03,0,6.5,1.9,1.99,Graduate
1,16,3,9147,1,12,128.4,1,9,22,11,6,120.7,0,0,1,1,0,0,20,0,0,6,7,6,12.13,0,0,6,7,6,14.35,0,5.6,0.7,0.09,Enrolled
1,15,1,33,1,6,163.8,1,29,25,2,1,106.2,1,0,1,0,0,0,23,0,0,6,6,3,12.45,0,0,6,9,2,10.33,0,10.4,2.4,1.14,Dropout
1,5,2,9238,1,15,104.3,1,20,12,2,7,171.3,1,0,0,1,0,0,24,0,0,6,7,2,10.48,0,0,6,9,2,11.19,0,5.9,2.8,1.88,Dropout
1,11,3,9003,1,1,135.5,1,9,5,10,8,185.5,1,0,0,1,0,1,21,0,0,6,7,6,12.85,0,0,6,7,6,10.34,0,4.6,1.2,0.98,Graduate
1,6,3,8014,1,1,146.1,1,12,29,10,6,119.0,0,0,1,1,0,0,22,0,0,6,9,2,12.08,0,0,6,7,1,12.03,0,6.9,1.2,1.51,Dropout
1,1,6,171,0,3,173.6,1,3,21,6,9,170.2,1,0,0,1,0,0,19,0,0,6,9,4,14.17,0,0,6,7,4,16.97,0,4.4,2.2,1.25,Graduate
1,2,6,9070,1,5,129.4,1,29,12,6,11,110.2,1,0,0,1,1,0,20,0,0,6,6,4,14.2,0,0,6,9,4,12.37,0,8.6,3.3,-1.19,Graduate
1,12,1,9853,1,7,149.8,1,1,14,9,9,164.5,0,0,1,0,1,1,29,0,0,6,9,3,12.49,0,0,6,7,2,12.77,0,11.2,1.6,-1.36,Dropout
1,11,1,9238,1,6,123.3,1,9,16,4,4,136.6,0,0,1,1,1,1,28,0,0,6,8,2,10.77,0,0,6,9,2,10.72,0,5.3,0.7,0.47,Dropout
1,13,1,9853,1,15,114.9,1,14,20,10,5,172.6,0,0,0,1,1,0,26,0,0,6,7,3,10.11,0,0,6,6,2,11.92,0,9.5,2.0,0.37,Dropout
1,8,4,9254,1,11,162.7,1,6,20,4,11,124.7,1,0,1,1,1,0,25,0,0,6,6,2,11.95,0,0,6,9,1,12.77,0,11.2,2.1,0.44,Dropout
2,15,2,9853,1,12,127.3,1,4,9,12,5,139.4,1,0,0,1,0,0,23,0,0,6,7,6,16.4,0,0,6,6,5,11.27,0,6.2,1.9,-1.27,Graduate
1,4,1,9003,1,13,106.4,1,4,3,10,8,178.0,1,0,0,1,1,0,21,0,0,6,6,6,14.46,0,0,6,7,5,10.61,0,9.1,3.0,2.15,Graduate
1,14,2,9085,1,5,147.1,1,27,22,2,7,149.9,1,0,0,1,1,0,18,0,0,6,9,5,15.62,0,0,6,7,4,14.54,0,8.8,3.1,0.51,Graduate
1,5,2,9085,1,14,161.3,1,4,29,5,4,111.2,1,0,1,0,0,0,21,0,0,6,7,2,12.93,0,0,6,8,0,0,0,6.1,2.7,1.06,Dropout
2,5,2,9003,1,3,115.8,1,15,25,7,12,162.1,1,0,1,1,1,0,21,0,0,6,6,5,11.56,0,0,6,8,4,11.81,0,11.3,1.8,1.64,Enrolled
1,5,2,9119,0,9,180.3,1,22,12,3,10,104.4,1,0,0,1,0,0,23,0,0,6,8,4,15.31,0,0,6,8,6,16.95,0,5.3,2.7,-0.37,Enrolled
1,15,1,9556,1,4,109.8,1,20,13,8,8,157.3,0,0,1,1,0,1,21,0,0,6,7,0,0,0,0,6,6,0,0,0,9.5,2.5,1.02,Dropout
1,3,1,9254,1,6,127.2,1,27,29,1,5,177.1,0,0,0,1,0,1,23,0,0,6,8,4,13.59,0,0,6,6,6,13.14,0,7.6,1.4,-0.65,Graduate
1,15,2,9119,1,7,185.9,1,18,13,10,5,125.1,1,0,0,1,1,1,23,0,0,6,9,4,10.37,0,0,6,6,6,13.91,0,4.2,1.3,-1.33,Graduate
1,8,6,9119,1,15,163.9,1,11,25,12,2,116.6,1,1,0,1,0,0,20,0,0,6,7,5,10.62,0,0,6,9,6,14.69,0,8.5,0.6,1.67,Graduate
1,2,3,9773,1,15,117.3,1,1,8,4,9,174.8,1,0,0,1,0,0,22,0,0,6,9,6,12.95,0,0,6,6,4,11.18,0,7.9,1.1,1.73,Graduate
1,15,4,9991,1,10,176.9,1,16,29,1,10,187.3,1,0,0,1,1,1,19,0,0,6,7,4,10.07,0,0,6,7,4,11.56,0,3.6,3.1,-0.20,Graduate
1,9,6,9238,1,13,164.5,1,3,1,7,11,172.1,0,0,1,0,1,0,19,0,0,6,9,2,12.24,0,0,6,6,0,0,0,8.9,2.8,-0.12,Dropout
1,5,4,9147,1,9,158.4,1,13,18,8,5,147.1,0,0,1,1,0,1,20,0,0,6,9,2,12.33,0,0,6,7,2,11.47,0,10.8,1.7,-1.16,Dropout
1,2,6,9853,1,14,156.3,1,18,14,8,9,119.8,1,0,1,1,0,0,28,0,0,6,8,3,10.21,0,0,6,8,1,11.1,0,11.0,1.8,-0.40,Dropout
1,11,4,171,1,7,136.5,1,5,16,3,1,109.7,1,0,0,1,0,1,26,0,0,6,7,1,11.23,0,0,6,7,0,0,0,4.5,3.0,-0.97,Dropout
1,16,4,9147,1,2,104.1,1,21,12,5,11,120.0,1,0,0,1,0,0,21,0,0,6,9,5,14.34,0,0,6,9,5,11.67,0,4.3,2.2,-1.63,Graduate
1,17,5,9130,1,6,140.3,1,7,8,3,9,114.1,1,0,0,1,0,0,25,0,0,6,7,1,10.54,0,0,6,9,0,0,0,3.9,0.8,0.73,Dropout
1,8,3,9003,1,11,106.8,1,15,10,9,9,147.8,1,0,0,1,1,0,18,0,0,6,8,5,16.47,0,0,6,7,6,10.95,0,5.4,2.3,1.53,Graduate
1,7,1,9070,1,6,159.1,1,2,18,5,11,140.9,0,0,0,1,0,0,19,0,0,6,7,6,16.06,0,0,6,6,6,14.67,0,4.6,1.8,2.09,Enrolled
2,7,3,9085,0,12,186.1,1,29,20,7,7,118.2,1,0,0,1,1,0,19,0,0,6,8,6,14.21,0,0,6,6,5,11.49,0,9.4,2.1,0.05,Enrolled
1,13,4,9773,1,5,106.9,1,20,12,1,5,168.5,1,0,0,1,1,0,21,0,0,6,9,4,15.42,0,0,6,6,4,13.1,0,4.4,1.3,0.91,Graduate
1,4,1,9119,1,1,112.6,1,20,10,5,3,162.3,0,0,0,1,0,1,18,0,0,6,8,6,13.62,0,0,6,6,4,16.12,0,7.0,1.4,0.23,Enrolled
1,13,6,9070,1,13,142.9,1,20,28,8,1,180.9,1,0,0,1,0,1,18,0,0,6,8,1,12.75,0,0,6,6,0,0,0,4.0,3.2,0.64,Dropout
1,18,3,9670,1,15,117.4,1,15,4,12,1,156.0,1,0,0,1,0,0,19,0,0,6,9,6,10.57,0,0,6,7,5,11.46,0,3.8,0.7,1.02,Graduate
1,4,2,9500,1,12,110.2,1,19,1,3,5,187.7,0,0,0,1,0,1,22,0,0,6,9,5,11.57,0,0,6,7,6,14.85,0,8.2,2.5,1.28,Graduate
1,7,5,9119,1,12,149.7,1,28,12,11,3,168.7,0,0,0,1,0,0,19,0,0,6,9,5,14.26,0,0,6,7,4,12.05,0,10.3,3.3,0.45,Enrolled
1,17,2,9556,1,8,143.1,1,2,25,10,8,133.0,0,0,1,1,1,0,29,0,0,6,9,1,12.81,0,0,6,7,1,12.8,0,7.6,1.3,1.09,Dropout
1,17,4,9119,1,10,154.6,1,8,20,3,4,176.3,1,0,0,1,1,0,22,0,0,6,9,4,13.48,0,0,6,8,6,11.57,0,8.2,3.3,2.05,Graduate
1,6,2,9853,1,2,117.0,1,13,2,11,1,189.6,0,0,1,1,0,0,25,0,0,6,9,1,11.7,0,0,6,6,0,0,0,5.1,2.0,-1.46,Dropout
1,18,6,9773,1,14,156.7,1,27,12,6,2,173.2,1,0,0,1,1,1,21,0,0,6,9,6,14.27,0,0,6,6,5,10.6,0,4.2,3.2,0.12,Enrolled
1,3,1,33,1,9,159.7,1,22,4,3,10,180.4,1,0,0,1,0,0,19,0,0,6,9,4,10.97,0,0,6,8,6,16.31,0,10.2,1.3,1.98,Graduate
1,6,3,9085,1,8,186.7,1,22,8,9,8,167.3,0,0,1,1,0,0,21,0,0,6,6,2,11,0,0,6,9,0,0,0,9.6,2.7,-1.34,Dropout
1,9,2,171,1,11,185.9,1,28,19,7,4,122.2,1,0,0,1,1,0,19,0,0,6,7,6,11.19,0,0,6,8,5,16.03,0,11.2,0.9,-0.42,Graduate
1,7,5,9119,1,1,141.7,1,9,25,4,4,109.1,1,0,0,1,1,0,23,0,0,6,6,4,14.02,0,0,6,7,6,10.93,0,5.7,2.3,1.01,Enrolled
2,3,4,9500,1,13,140.2,1,6,23,4,1,187.6,0,0,1,0,0,1,23,0,0,6,9,0,0,0,0,6,8,2,11.69,0,9.6,2.7,1.08,Dropout
1,6,4,9238,1,2,135.3,1,2,26,6,3,150.5,0,0,0,1,0,1,20,0,0,6,7,6,15,0,0,6,9,5,15.31,0,4.4,2.3,-0.50,Enrolled
2,10,5,9254,1,15,186.6,1,18,23,1,3,151.3,1,0,1,1,0,0,21,0,0,6,9,3,12.87,0,0,6,7,0,0,0,9.8,3.3,1.87,Dropout
2,8,2,9070,1,12,147.8,1,10,7,1,12,160.5,1,0,0,1,1,0,20,0,0,6,8,6,12.75,0,0,6,7,6,15.52,0,8.8,1.2,-1.63,Graduate
1,4,5,9773,1,9,162.8,1,12,16,3,1,160.2,1,0,0,1,1,0,19,0,0,6,7,5,10.61,0,0,6,9,6,13.41,0,7.0,1.4,-1.58,Enrolled
1,10,1,9670,0,2,171.8,1,20,2,6,2,138.2,0,0,0,1,0,0,22,0,0,6,8,5,11.29,0,0,6,8,6,15.73,0,6.6,2.5,0.19,Graduate
1,9,3,9500,0,3,152.2,1,2,7,2,12,131.8,1,0,0,1,1,1,22,0,0,6,8,6,15.53,0,0,6,9,6,14.81,0,9.2,2.0,1.38,Enrolled
1,6,5,9119,0,7,173.7,1,9,25,3,3,170.9,0,0,1,1,0,0,18,0,0,6,8,5,13.53,0,0,6,6,6,14.74,0,3.7,0.9,-0.10,Enrolled
2,4,4,9254,1,13,180.6,1,14,16,4,8,137.5,1,0,1,1,0,0,20,0,0,6,7,2,12.8,0,0,6,6,1,11.66,0,6.9,0.8,-0.28,Dropout
2,12,4,9003,1,2,181.8,1,13,6,9,6,176.0,1,0,0,1,0,0,26,0,0,6,8,3,11.77,0,0,6,8,1,12.14,0,9.1,2.5,1.90,Dropout
1,10,5,9991,1,12,135.4,1,14,9,12,5,150.8,1,0,0,1,0,0,21,0,0,6,7,5,15.75,0,0,6,9,5,15.18,0,5.2,2.9,0.67,Enrolled
1,18,5,9147,1,3,138.3,1,27,15,4,2,100.2,0,0,0,1,0,1,23,0,0,6,8,4,15.03,0,0,6,9,6,14.92,0,11.6,1.1,2.04,Graduate
1,14,4,171,1,10,113.7,1,7,11,3,10,111.1,0,0,0,1,1,1,22,0,0,6,9,4,12.65,0,0,6,6,4,15.05,0,11.5,2.8,0.99,Graduate
1,5,5,9500,1,12,143.7,1,20,27,5,2,163.6,0,0,0,1,0,0,23,0,0,6,6,5,14.49,0,0,6,6,5,13.94,0,9.9,0.8,-0.88,Enrolled
1,10,5,9991,1,8,106.3,1,8,5,6,10,135.8,0,0,0,1,0,0,21,0,0,6,7,4,16.34,0,0,6,9,5,12.64,0,9.5,2.4,0.47,Enrolled
1,5,3,9254,1,7,168.4,1,25,21,12,9,149.1,0,0,0,1,1,1,18,0,0,6,7,6,10.08,0,0,6,7,4,16.33,0,9.7,0.5,0.71,Graduate
1,15,3,171,0,7,187.1,1,28,11,11,6,148.3,0,0,1,0,1,0,18,0,0,6,7,1,10.55,0,0,6,8,1,12.18,0,9.7,2.3,1.98,Dropout
1,18,4,9003,1,6,149.3,1,20,3,8,1,104.8,1,0,0,1,0,0,19,0,0,6,9,6,11.06,0,0,6,6,6,15.02,0,6.8,1.4,-0.25,Enrolled
1,17,1,9085,1,12,107.6,1,12,12,8,11,104.5,0,0,0,1,1,0,18,0,0,6,9,4,13.32,0,0,6,9,5,12.13,0,11.0,2.3,-0.32,Graduate
1,10,1,9500,1,10,188.0,1,4,11,2,7,141.2,0,0,0,1,0,1,19,0,0,6,6,5,15.87,0,0,6,9,6,15.71,0,5.4,1.6,1.80,Graduate
1,14,2,9991,1,13,108.5,1,26,13,5,6,178.8,0,0,1,0,0,0,26,0,0,6,6,0,0,0,0,6,6,0,0,0,4.6,1.8,-1.25,Dropout
1,16,1,9085,1,14,184.1,1,28,20,8,5,183.4,1,0,0,1,1,0,19,0,0,6,8,2,11.07,0,0,6,8,1,11.95,0,4.0,1.1,2.18,Dropout
2,8,3,9853,1,10,129.7,1,28,4,2,8,120.8,0,0,0,1,0,0,18,0,0,6,8,3,11.13,0,0,6,9,0,0,0,9.5,3.2,-0.76,Dropout
1,13,5,9500,1,15,151.7,1,19,21,8,2,117.7,1,0,1,0,0,0,23,0,0,6,7,1,12.04,0,0,6,7,1,11.96,0,5.6,1.3,1.05,Dropout
1,14,2,9670,1,1,179.3,1,2,9,6,12,155.3,1,0,0,1,1,0,21,0,0,6,9,4,15.35,0,0,6,8,4,11.12,0,5.9,1.2,-0.85,Graduate
2,13,1,171,1,10,138.6,1,13,9,3,12,106.2,0,0,0,1,1,0,21,0,0,6,6,5,16.79,0,0,6,6,6,13.15,0,10.5,0.7,1.21,Graduate
1,12,1,9147,1,3,108.5,1,10,13,8,3,156.7,0,0,0,1,0,1,21,0,0,6,7,4,12.25,0,0,6,6,6,16.72,0,7.7,2.4,2.19,Graduate
2,15,5,9238,1,6,125.1,1,5,8,1,1,159.9,0,0,0,1,0,0,22,0,0,6,7,4,16.48,0,0,6,6,4,15.38,0,10.3,1.9,-1.37,Graduate
1,13,2,9991,0,2,103.5,1,12,7,7,6,132.0,1,0,1,0,1,0,23,0,0,6,6,1,12.94,0,0,6,9,0,0,0,6.6,1.9,-1.40,Dropout
1,13,2,8014,1,10,142.0,1,29,4,12,12,151.9,0,0,0,1,1,0,18,0,0,6,9,6,13.39,0,0,6,7,4,14.63,0,8.1,2.1,-0.61,Graduate
1,16,2,9085,1,5,161.9,1,24,20,9,10,171.9,0,0,0,1,0,0,24,0,0,6,8,3,10.4,0,0,6,7,0,0,0,10.3,2.6,1.01,Dropout
1,11,4,9556,0,14,160.2,1,14,19,8,12,179.2,1,0,0,1,0,0,20,0,0,6,9,6,14.83,0,0,6,8,6,14.7,0,11.5,1.5,0.60,Graduate
