marital_status,application_mode,course,tuition_fees_up_to_date,scholarship_holder,debtor,age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,admission_grade,unemployment_rate,inflation_rate,gdp,target_binary,target_multiclass,target_raw
1,6,9119,1,0,1,18,5,13.53,6,14.74,170.9,3.7,0.9,-0.1,0,1,Enrolled
2,4,9254,1,0,1,20,2,12.8,1,11.66,137.5,6.9,0.8,-0.28,1,0,Dropout
2,12,9003,1,0,0,26,3,11.77,1,12.14,176,9.1,2.5,1.9,1,0,Dropout
1,10,9991,1,0,0,21,5,15.75,5,15.18,150.8,5.2,2.9,0.67,0,1,Enrolled
1,18,9147,1,1,0,23,4,15.03,6,14.92,100.2,11.6,1.1,2.04,0,2,Graduate
1,14,171,1,1,0,22,4,12.65,4,15.05,111.1,11.5,2.8,0.99,0,2,Graduate
1,5,9500,1,0,0,23,5,14.49,5,13.94,163.6,9.9,0.8,-0.88,0,1,Enrolled
1,10,9991,1,0,0,21,4,16.34,5,12.64,135.8,9.5,2.4,0.47,0,1,Enrolled
1,5,9254,1,1,0,18,6,10.08,4,16.33,149.1,9.7,0.5,0.71,0,2,Graduate
1,15,171,0,0,1,18,1,10.55,1,12.18,148.3,9.7,2.3,1.98,1,0,Dropout
1,18,9003,1,0,0,19,6,11.06,6,15.02,104.8,6.8,1.4,-0.25,0,1,Enrolled
1,17,9085,1,0,0,18,4,13.32,5,12.13,104.5,11,2.3,-0.32,0,2,Graduate
1,10,9500,1,1,0,19,5,15.87,6,15.71,141.2,5.4,1.6,1.8,0,2,Graduate
1,14,9991,0,0,1,26,0,0,0,0,178.8,4.6,1.8,-1.25,1,0,Dropout
1,16,9085,1,0,0,19,2,11.07,1,11.95,183.4,4,1.1,2.18,1,0,Dropout
2,8,9853,1,0,0,18,3,11.13,0,0,120.8,9.5,3.2,-0.76,1,0,Dropout
1,13,9500,0,0,1,23,1,12.04,1,11.96,117.7,5.6,1.3,1.05,1,0,Dropout
1,14,9670,1,0,0,21,4,15.35,4,11.12,155.3,5.9,1.2,-0.85,0,2,Graduate
2,13,171,1,0,0,21,5,16.79,6,13.15,106.2,10.5,0.7,1.21,0,2,Graduate
1,12,9147,1,1,0,21,4,12.25,6,16.72,156.7,7.7,2.4,2.19,0,2,Graduate
2,15,9238,1,0,0,22,4,16.48,4,15.38,159.9,10.3,1.9,-1.37,0,2,Graduate
1,13,9991,0,0,1,23,1,12.94,0,0,132,6.6,1.9,-1.4,1,0,Dropout
1,13,8014,1,0,0,18,6,13.39,4,14.63,151.9,8.1,2.1,-0.61,0,2,Graduate
1,16,9085,1,0,0,24,3,10.4,0,0,171.9,10.3,2.6,1.01,1,0,Dropout
1,11,9556,1,0,0,20,6,14.83,6,14.7,179.2,11.5,1.5,0.6,0,2,Graduate
1,1,9556,1,0,0,19,6,12.63,4,13.06,175.5,7.3,3.2,0,0,2,Graduate
1,5,171,1,0,0,18,6,13.71,6,11.96,158.3,4.9,2.7,1.6,0,2,Graduate
1,10,9556,1,0,0,20,4,14.7,6,10.8,183.9,3.8,0.4,1.87,0,1,Enrolled
1,17,9070,0,1,1,22,2,11.16,1,11.39,148.6,7.4,1.2,-0.48,1,0,Dropout
2,2,9070,1,0,0,18,6,12.26,6,10.05,161.6,3.9,0.5,-0.12,0,1,Enrolled
1,18,33,1,0,0,23,4,15.57,4,12.93,137.6,5.4,1.1,-1.18,0,1,Enrolled
1,2,9130,1,1,0,21,6,15.54,6,15.15,151.7,11,2.3,-0.52,0,2,Graduate
1,6,171,1,0,0,22,6,16.29,6,12.34,158.5,8.2,1.8,0.74,0,1,Enrolled
1,14,9254,1,0,0,22,6,15.02,6,16.84,143.6,8.8,1.1,0.22,0,2,Graduate
1,14,9070,1,0,0,19,6,12.93,4,12.61,180.5,11.6,3.1,1.85,0,1,Enrolled
1,1,8014,1,0,0,19,6,15.4,4,13.25,166.1,6.8,1.6,-1.45,0,2,Graduate
1,4,9119,1,1,1,23,5,10.26,4,13.08,114.9,4.9,3.3,-1.14,0,2,Graduate
1,17,9147,0,0,1,19,3,11.11,2,11.15,117.5,9.6,0.9,-0.98,1,0,Dropout
1,9,9254,1,1,0,23,5,14.09,4,13.46,175.4,5.2,1.8,-0.47,0,2,Graduate
2,8,9773,1,1,0,21,4,10.85,5,16.31,146.3,6.3,1.6,1.46,0,2,Graduate
1,7,9070,0,0,1,19,0,0,1,10.19,169.2,4.5,1.3,1.6,1,0,Dropout
1,5,9670,1,0,0,23,5,14.43,5,11.57,143.8,4.3,1.6,2.19,0,1,Enrolled
1,6,8014,1,0,0,21,0,0,1,12.72,136.2,7.6,1,1.75,1,0,Dropout
1,7,171,1,1,0,18,4,10.8,5,12.98,165.9,9.1,0.7,0.23,0,2,Graduate
1,6,9070,1,0,0,18,6,14.18,6,13.94,139.2,3.7,2.4,0.4,0,2,Graduate
1,5,9238,0,0,0,27,3,10.56,2,12.34,174.5,11.2,1.2,0.84,1,0,Dropout
2,6,9130,1,0,0,18,4,12.77,5,12.46,131.8,11.1,1.5,1.65,0,2,Graduate
2,16,9670,1,1,0,23,6,11.83,5,16.59,170.3,6.9,2.7,1.71,0,2,Graduate
1,10,9003,1,1,0,23,5,14.15,6,15.97,112.5,7.9,0.7,0.72,0,2,Graduate
1,5,9130,1,0,0,22,5,11.13,5,12.53,111.2,7,1.8,1.62,0,2,Graduate
2,11,9130,1,0,0,22,6,13.32,5,14.35,164.3,9.4,2.4,0.16,0,2,Graduate
1,9,9119,1,0,0,21,5,12.84,5,13.43,130.1,7.6,0.7,1.26,0,2,Graduate
1,3,9119,1,1,0,21,4,12.85,5,15.32,183.1,6.3,2.8,0.35,0,1,Enrolled
1,4,9119,1,0,0,19,5,11.94,5,13.19,128.3,9.5,1.1,-1.1,0,2,Graduate
1,14,8014,1,0,0,19,5,16.89,4,11.61,102.8,6.9,1.1,1.19,0,2,Graduate
1,17,9991,1,0,0,18,4,13.57,6,11.57,109.3,7.6,3.2,-0.79,0,2,Graduate
1,10,9500,1,0,1,22,6,16.46,4,13.7,120.5,4.5,1,0.97,0,2,Graduate
1,3,9070,0,0,1,24,1,10.2,2,10.73,116.7,6.3,1,-1.09,1,0,Dropout
2,9,9991,1,1,0,24,3,12.16,2,10.84,100.1,11.5,1.9,-0.82,1,0,Dropout
1,17,9991,1,0,0,20,6,10.41,4,15.89,147.8,4.5,0.7,-1.09,0,2,Graduate
1,13,9991,1,0,0,21,3,11.69,0,0,140.7,8.6,0.4,0.4,1,0,Dropout
1,7,171,1,0,0,19,5,10.82,5,16.36,118,6.5,1,-0.13,0,2,Graduate
1,10,9500,1,0,0,22,4,13.35,6,13.52,152.2,10.6,1.5,-0.9,0,2,Graduate
1,6,9238,1,0,0,20,5,15.73,4,10.39,150.9,5.6,3,2.06,0,1,Enrolled
1,4,9070,1,0,0,20,3,11.1,2,10.16,128.4,9.5,2.6,-1.33,1,0,Dropout
1,13,9500,1,0,0,20,5,11.01,5,12.1,186.5,8.3,0.9,-0.94,0,2,Graduate
1,11,33,1,0,0,23,4,14.37,4,14.77,172.8,8.3,1,0.11,0,2,Graduate
1,7,9238,1,1,0,21,6,15.33,6,14.83,158.8,9.5,2.2,1.02,0,2,Graduate
1,2,9085,1,0,0,21,5,11.27,5,11.73,107.3,6.3,0.5,-0.32,0,2,Graduate
1,5,9085,1,0,0,20,4,11.29,4,13.82,121.1,10.9,2.1,0.2,0,2,Graduate
1,5,9119,1,0,0,21,4,13.62,4,10.66,168.3,4.8,0.6,-1.45,0,2,Graduate
1,5,9119,1,0,0,21,4,16.76,5,16.83,188.4,4.6,1.1,-0.62,0,1,Enrolled
1,1,9853,1,0,0,22,5,16.71,4,15.82,110.1,5.9,2.4,-0.78,0,2,Graduate
1,10,9500,0,0,0,29,2,12.23,1,10.92,144.5,5.9,2.8,-0.02,1,0,Dropout
1,11,9119,1,1,0,19,5,13.49,4,10.77,142.1,9.7,1.9,-0.61,0,2,Graduate
2,1,9853,1,0,0,22,6,13.56,4,11.11,176.7,5.6,1.1,-1.56,0,2,Graduate
1,3,9670,1,0,0,20,6,11.94,5,11.22,102.3,8.5,3.2,0.04,0,2,Graduate
1,18,9070,1,0,0,22,6,10.2,4,14.53,154.2,4.9,0.6,0.64,0,2,Graduate
1,2,33,1,1,0,18,6,13.31,5,10.61,174.2,5.8,2.3,-1.65,0,2,Graduate
2,17,9500,1,0,0,21,5,13.94,4,16.13,136.1,4,2.2,1.62,0,2,Graduate
1,8,9556,1,0,0,22,5,10.08,6,10.04,122.8,7.3,0.6,-0.17,0,2,Graduate
2,7,9238,1,0,0,18,0,0,2,12.45,159.7,5,0.6,-0.77,1,0,Dropout
1,17,9085,1,0,1,28,2,12.72,0,0,138.3,10.2,2,0.69,1,0,Dropout
1,14,9119,1,0,0,23,4,12.29,4,10.21,132.5,5.3,2.1,-0.82,0,1,Enrolled
1,18,9085,1,0,0,23,6,16.56,5,14.2,100.3,9.1,1.3,1.25,0,2,Graduate
1,14,9773,1,0,1,23,1,12.72,2,12.18,173.3,5,1.4,2.08,1,0,Dropout
1,17,9070,1,0,0,23,5,13.73,6,16.76,146.7,8.7,1.4,2.24,0,2,Graduate
1,11,33,1,0,0,25,0,0,1,11.95,164.7,4,2.2,1.51,1,0,Dropout
1,1,9119,1,1,0,21,6,16.87,6,14.9,151.8,10.5,2.2,0.01,0,2,Graduate
1,5,9147,1,0,1,22,4,15.59,4,14.89,151.2,7.2,1.4,2.26,0,2,Graduate
1,1,9070,1,0,0,19,5,11.16,6,13.25,159.5,8.4,1.2,0.42,0,2,Graduate
1,16,9085,1,1,0,20,6,15.88,6,13.56,115.1,7.7,0.6,0.48,0,2,Graduate
1,4,9238,1,0,0,21,4,12.37,4,14.7,141.4,7.1,3.3,-1.62,0,2,Graduate
1,5,8014,1,0,0,20,6,10.81,5,16.39,156.2,9,1.7,-0.09,0,2,Graduate
1,7,9147,0,0,0,24,0,0,2,12.64,168.1,4.9,2.6,0.6,1,0,Dropout
1,6,9254,1,0,0,23,5,11.03,6,11.88,101.4,9.5,2.8,2.13,0,2,Graduate
1,10,9670,1,1,0,22,4,10.55,5,15.37,172.4,6.4,2.3,1.64,0,1,Enrolled
1,12,33,1,1,0,20,4,10.89,5,16.37,128.7,8,0.8,0.62,0,2,Graduate
1,11,171,0,0,1,29,3,12.57,0,0,129.1,11.4,3,1.59,1,0,Dropout
1,2,9130,1,1,1,27,1,10.83,1,11.67,166.8,10.7,2.6,1.93,1,0,Dropout
1,15,33,1,0,0,18,4,14.99,6,15.92,159.6,3.7,1.4,1.53,0,1,Enrolled
1,18,9130,1,0,0,18,5,14.24,5,15.07,173.8,4.8,1.6,-1.51,0,2,Graduate
1,18,9853,0,0,1,20,2,12.72,0,0,137.6,3.9,2.9,1.05,1,0,Dropout
1,11,9500,1,0,0,21,6,15.81,4,10.43,147.9,4.9,1.1,2.26,0,2,Graduate
1,3,9773,1,0,0,18,1,10.55,2,11.83,175.9,11.1,2.3,0.12,1,0,Dropout
1,12,8014,1,0,1,19,6,15.06,5,13.1,169,10.9,1.1,1.18,0,2,Graduate
1,11,9556,1,0,0,18,4,12.62,5,16.08,139.8,6.7,3.4,0.67,0,2,Graduate
1,12,171,1,0,0,19,6,10.99,4,15.46,124,8.6,0.5,1.64,0,1,Enrolled
1,16,171,1,0,0,21,4,14.33,5,13.4,131.5,8,0.8,2.1,0,1,Enrolled
1,6,9254,1,0,0,18,4,10.36,4,10.26,121.2,10.8,1.6,-1.67,0,2,Graduate
1,15,8014,1,0,0,23,6,13.37,5,10.1,147.7,10.3,1.2,0.41,0,2,Graduate
1,3,9003,1,0,1,27,1,10.61,1,12.99,180,11.1,3,1.41,1,0,Dropout
1,12,9130,1,0,0,23,5,10.52,5,16.39,146.7,7.1,3.2,-0.24,0,2,Graduate
1,6,9238,1,0,0,19,4,10.04,5,13.61,172.2,3.7,1.9,1.35,0,2,Graduate
1,14,9147,1,1,1,22,5,16.57,4,11.31,144.6,9.4,3.3,-1.52,0,2,Graduate
1,10,8014,1,0,0,19,6,10.53,5,10.63,116.1,4.3,0.5,0.25,0,1,Enrolled
1,13,33,1,0,1,24,2,10.48,0,0,174.1,4.9,1.8,0.33,1,0,Dropout
1,17,9670,0,0,1,23,0,0,0,0,106.5,5.2,0.5,-0.41,1,0,Dropout
1,16,9147,1,0,1,27,1,12.6,2,12.32,179.1,9,3.2,0.93,1,0,Dropout
1,15,9085,1,0,0,19,4,11.99,5,13.62,165.2,10.2,2.7,0.83,0,1,Enrolled
1,1,9991,0,0,1,19,2,10.88,2,12.6,103.5,5.5,3.3,1.36,1,0,Dropout
2,11,9085,1,0,0,19,4,15.76,4,14.64,188.2,8.6,2.9,-0.69,0,2,Graduate
1,4,9147,1,0,0,23,6,13.97,4,16.75,132.4,7,3.3,-0.22,0,2,Graduate
1,6,9130,1,1,0,18,5,16.89,6,12.95,168,7.5,0.8,-1.46,0,1,Enrolled
2,4,9773,1,0,1,20,0,0,2,11.42,150.9,10.3,1.7,-0.69,1,0,Dropout
2,11,9773,1,1,0,23,6,11.06,4,15.27,165.1,4.9,0.6,2.01,0,1,Enrolled
1,16,171,1,1,0,23,4,16.83,5,16.07,104.1,3.7,2.9,0.73,0,2,Graduate
1,5,33,1,0,0,20,5,15.52,5,15.61,179.5,8.8,2.6,1.63,0,2,Graduate
1,4,33,1,0,0,19,5,14.49,4,11.81,169,4.2,1.2,0.92,0,2,Graduate
1,8,9670,1,0,0,19,5,13.69,5,16.19,117.5,5.9,0.5,-1.19,0,2,Graduate
1,18,9147,1,0,0,23,5,13.89,5,15.61,150.2,11.3,2.1,0.57,0,2,Graduate
1,16,9991,1,0,0,18,5,10.21,4,15.4,141,9,2.4,0.12,0,1,Enrolled
1,16,9853,1,0,0,21,4,15.75,6,14.48,115.5,7.4,2.3,0.03,0,2,Graduate
1,2,9070,1,0,0,22,5,12.33,4,15.46,126,4.5,1.2,1.48,0,2,Graduate
1,5,9147,1,0,0,22,0,0,1,11.57,120.1,10.3,2.1,-0.23,1,0,Dropout
1,14,9991,0,0,1,29,0,0,0,0,106.6,6.5,0.7,0.57,1,0,Dropout
1,13,9991,1,1,0,23,5,16.95,4,16.5,148.9,11.3,2,0.41,0,1,Enrolled
1,8,9556,1,0,0,20,6,10.46,5,13.16,182.2,8.7,2.2,1.62,0,2,Graduate
1,8,9853,1,0,1,18,2,12.32,0,0,176.3,6.4,1.5,2.13,1,0,Dropout
1,7,9853,0,0,1,25,2,11.66,0,0,152,5.5,1.1,1.45,1,0,Dropout
1,1,9119,1,0,0,22,4,16.58,5,16.07,147.8,10.4,3.1,1.92,0,2,Graduate
2,10,9991,1,0,0,22,3,12.74,0,0,104,10.1,2.2,-0.87,1,0,Dropout
1,16,9003,1,0,0,18,5,11.22,4,14.59,139.8,4.1,3.2,1.97,0,2,Graduate
1,17,9085,1,1,0,21,4,15.43,6,14.55,122.7,4.9,0.5,-1.02,0,1,Enrolled
1,2,9670,1,0,0,19,5,11.42,6,12.73,103.3,9,1.2,2.17,0,1,Enrolled
1,13,33,1,0,0,19,6,13.07,4,13.72,134.8,9.2,0.4,0.6,0,2,Graduate
1,11,33,1,0,0,20,4,11.97,6,12.96,157.3,4.2,2.1,-0.28,0,2,Graduate
1,12,8014,1,0,1,19,1,10.85,1,10.94,135.1,5.5,2.5,-1.14,1,0,Dropout
1,17,9070,0,0,1,24,2,12.58,2,12.09,125.7,8.8,2.2,-1.57,1,0,Dropout
1,8,9085,1,0,0,21,4,11.5,6,12.95,149.3,9.3,1.6,-1.11,0,2,Graduate
1,6,9070,1,0,1,22,4,12.58,4,16.83,160.9,11.6,3.3,-0.2,0,2,Graduate
2,8,9147,1,1,0,22,6,12.48,6,10.42,101,9.9,1.6,-0.13,0,2,Graduate
1,17,9773,1,0,0,20,5,16.61,5,16.36,169.6,10.7,0.7,0.79,0,2,Graduate
1,18,9238,1,0,1,28,0,0,1,12.98,113.5,4.3,0.9,2.06,1,0,Dropout
2,4,171,1,0,1,18,5,12.22,4,14.34,145,4.6,2.9,1.69,0,2,Graduate
1,8,9130,1,1,0,19,4,14.78,5,16.64,173.7,6.4,2.4,-0.73,0,2,Graduate
1,17,33,1,0,0,21,5,11.84,4,13.9,117.4,5.3,1.5,0.83,0,2,Graduate
1,13,9147,1,1,0,22,4,13.16,4,12.43,189.6,9,2.5,-1.43,0,2,Graduate
1,13,33,1,0,0,21,5,13.28,5,15.11,172.3,8,2.4,0.62,0,1,Enrolled
1,16,9773,1,0,0,20,5,12.98,5,13.53,125.3,6.6,0.6,1.81,0,2,Graduate
2,17,9003,1,0,1,20,0,0,2,10.9,111,10.5,1.9,1.9,1,0,Dropout
1,6,9238,1,0,0,20,4,11.81,6,12.5,171.3,10.2,2.3,-1.01,0,2,Graduate
1,14,9003,1,1,0,20,4,11.71,4,16.06,186.1,6.9,1.4,1.18,0,2,Graduate
1,10,9670,1,0,1,24,3,12.36,1,12.33,108.3,4.1,3,0.75,1,0,Dropout
1,2,8014,0,1,1,28,0,0,2,12.65,134,6.3,2.6,1.11,1,0,Dropout
1,4,9085,1,0,0,20,5,10.25,6,15.51,172.7,11.5,2.7,1.12,0,1,Enrolled
1,7,9085,1,0,0,19,3,11.04,1,10.56,183.6,8.8,0.9,-1.45,1,0,Dropout
1,2,9085,1,0,0,21,6,12.82,4,12.93,148.2,6.4,2,-0.99,0,2,Graduate
1,9,171,0,0,0,23,0,0,1,10.45,189.7,4.9,0.9,-0.08,1,0,Dropout
1,1,171,1,0,0,23,6,10.35,6,14.24,119.3,6.5,1.7,-1.04,0,2,Graduate
1,2,171,1,0,1,22,6,16.13,5,14.97,177.2,7,1.3,-1.56,0,2,Graduate
1,14,9147,1,0,0,21,4,15.18,5,12.34,186.8,6.3,2.8,-1.62,0,2,Graduate
1,13,9670,1,0,0,22,5,12.33,6,14.5,111.4,6.2,1.2,-1.23,0,2,Graduate
1,5,9085,1,0,1,24,3,10.08,2,10.62,189.2,10.9,3.3,-0.44,1,0,Dropout
1,5,9556,1,0,0,19,4,14.56,5,15.16,133.5,5.8,3,-1.29,0,2,Graduate
1,18,9853,1,0,0,25,0,0,1,11.18,126.3,6.9,2.6,0.74,1,0,Dropout
2,13,9003,1,0,1,20,3,11.43,2,10.15,179,9,2,-0.16,1,0,Dropout
1,10,9130,1,0,0,21,4,11.51,4,10.16,186.9,9,1,-0.44,0,1,Enrolled
2,15,9130,1,0,0,21,6,11.8,5,10.85,165.8,7.7,1.7,-0.3,0,1,Enrolled
1,6,9003,1,0,0,22,6,12.69,4,11.65,153.6,10.8,2.1,1.35,0,2,Graduate
1,5,33,1,0,0,29,0,0,1,11.83,139.6,4,1.4,0.13,1,0,Dropout
1,13,9003,1,0,1,23,2,10.17,1,10.73,168,10.3,0.5,-0.4,1,0,Dropout
1,12,9130,1,0,0,20,6,15.02,4,13.68,116.4,9.2,0.9,0.97,0,2,Graduate
1,1,9003,1,0,0,21,6,13.91,6,11.06,155.9,7.6,1.6,0.7,0,2,Graduate
1,17,9773,1,1,0,20,5,11.48,4,16.17,173.2,11.3,0.7,-0.39,0,2,Graduate
1,14,9254,1,0,0,23,6,11.94,6,11.43,147.9,4.3,1,-0.61,0,2,Graduate
1,12,9238,1,0,0,20,6,12.57,6,14.89,129.3,7,0.9,2.25,0,2,Graduate
1,7,9991,1,1,0,20,5,14.98,4,13.92,157.7,4.5,1.8,-1.23,0,2,Graduate
1,17,9254,1,0,0,23,4,11.53,4,13.13,182.4,4.6,1.4,-1.25,0,1,Enrolled
1,17,9254,0,0,0,18,2,11.53,0,0,142.6,6.1,2.1,2.19,1,0,Dropout
1,4,9119,1,0,0,20,6,16.18,6,11.68,130,7.8,2.6,1.6,0,2,Graduate
1,1,171,1,0,1,23,3,10.26,2,11.9,155.4,9.3,2.6,1.88,1,0,Dropout
1,14,8014,1,0,1,28,0,0,0,0,148.7,4.5,0.6,2.24,1,0,Dropout
2,12,9254,1,0,0,22,5,15.71,5,13.03,163.5,4.4,2.8,0.27,0,2,Graduate
1,15,9003,1,0,1,21,0,0,0,0,148.4,4.2,1.8,0.06,1,0,Dropout
1,17,9254,0,1,1,25,2,10.02,2,10.65,175.4,5.1,1.1,-0.13,1,0,Dropout
1,6,9853,1,1,0,20,6,11.67,4,12.24,177.6,7.6,3.1,0.59,0,2,Graduate
2,3,9500,0,0,0,19,0,0,2,11.43,120.5,10.9,3.1,-0.5,1,0,Dropout
1,8,9991,1,0,0,21,4,15.99,4,13.4,122.2,5,2.9,-1.38,0,1,Enrolled
1,13,9670,1,0,0,19,6,13.72,4,16.93,106,10.7,1.7,0.18,0,2,Graduate
1,7,9238,1,1,1,22,1,10.21,2,11.96,158,9.6,0.7,-0.91,1,0,Dropout
1,11,9238,0,0,0,19,2,10.47,0,0,105.8,6.5,2.5,-0.52,1,0,Dropout
1,5,9556,1,0,0,20,5,13.69,6,16.72,156.6,11.2,2.1,1.42,0,2,Graduate
1,13,9773,1,0,0,23,5,12.84,4,12.95,187.6,7.4,1.6,1.97,0,2,Graduate
1,6,9070,1,0,0,23,6,10.5,4,14.54,119.9,8.2,2.8,-0.86,0,2,Graduate
1,14,9853,1,0,0,21,6,13.39,6,13.25,127.2,10.4,2.4,2.19,0,2,Graduate
1,3,9119,1,1,0,21,4,15.02,5,14.91,175.3,9.7,1.2,-1.17,0,2,Graduate
1,6,9670,1,1,0,22,4,15.94,6,12.19,120.7,4.9,0.9,2.1,0,1,Enrolled
1,13,9147,1,0,0,23,5,14.08,4,13.62,132.5,7.6,3.1,-0.19,0,2,Graduate
1,10,9556,0,1,1,25,2,10.1,1,12.02,124.3,6.4,1.8,0.63,1,0,Dropout
1,10,9070,1,0,0,20,6,12.06,4,14.67,122.1,7.3,1,1.34,0,2,Graduate
1,17,8014,1,0,0,18,4,16.05,4,15.35,129,5.7,3.4,2.28,0,1,Enrolled
2,9,9991,1,0,1,21,2,11.45,0,0,120.9,6.2,2.9,0.95,1,0,Dropout
1,11,9003,1,1,0,21,6,13.85,5,10.9,119.7,9.6,2,-0.62,0,1,Enrolled
1,12,9130,1,0,0,21,4,13.32,6,15.04,142,7.1,0.6,0.74,0,2,Graduate
1,2,9130,1,0,0,22,5,16.9,5,10.31,129.5,11.5,2.9,-0.72,0,2,Graduate
1,15,9254,0,0,1,24,1,11.9,1,12.57,155.7,10.8,1.2,-1.66,1,0,Dropout
1,18,8014,0,1,0,29,2,10.56,0,0,101.2,10.8,2.8,1.19,1,0,Dropout
1,8,171,0,0,0,23,2,10.58,0,0,116.2,9.5,3.4,-1.31,1,0,Dropout
1,4,9070,1,0,1,18,5,13.68,6,13.11,184.8,7.5,2.9,1.89,0,1,Enrolled
2,13,9853,1,0,0,22,5,11.26,5,16.22,173.1,6.8,1.5,-0.36,0,2,Graduate
2,15,9853,1,0,0,20,2,10.07,2,12.53,159.3,4.1,2.3,1.34,1,0,Dropout
1,1,9556,1,0,0,21,6,14.59,5,14.43,110.4,9.4,1,-0.42,0,1,Enrolled
1,11,9130,1,0,0,23,0,0,2,11.48,157.5,8.7,3.1,0.84,1,0,Dropout
1,4,9254,1,0,0,22,5,15.14,6,14.87,184.8,11.5,2.1,1.37,0,2,Graduate
1,3,9119,1,1,0,20,6,10.84,5,10.21,144.4,4.6,3.3,-0.62,0,2,Graduate
1,1,9853,1,0,0,20,4,12.7,4,14.88,188.1,4.7,1,-1.45,0,2,Graduate
1,15,9003,1,1,1,29,2,11.31,2,12.21,149.9,6.9,1.8,1.46,1,0,Dropout
1,15,9853,1,1,1,20,4,15.65,4,11.19,127.2,8.8,1.7,-0.56,0,2,Graduate
1,2,9991,1,0,1,21,0,0,1,11.38,183,9.5,2.4,2.1,1,0,Dropout
1,13,9991,1,0,0,21,6,16.77,5,11.5,150,10.1,2.2,-0.16,0,2,Graduate
1,9,9556,1,0,1,28,1,11.63,2,12.76,120.7,7.2,1.7,-0.49,1,0,Dropout
1,3,9670,1,1,1,29,3,12.23,2,12.5,115.2,8.1,1.9,2.2,1,0,Dropout
1,6,9003,1,1,0,18,5,10.92,4,16.93,170.3,7.2,0.5,0.85,0,2,Graduate
1,7,9238,1,0,1,20,2,10.76,1,10.54,149.6,6.8,3.2,0.89,1,0,Dropout
1,16,9130,0,0,1,21,3,10.91,1,12.25,179.8,9.2,0.8,0.83,1,0,Dropout
1,4,33,1,0,0,23,5,12.22,4,12.1,109.2,3.6,2.7,1.93,0,1,Enrolled
1,2,9085,1,0,0,18,4,13.53,5,15.82,183.2,5.5,0.5,-0.45,0,2,Graduate
1,10,9119,1,0,1,22,6,12.44,6,14.51,103.5,5.2,1.5,2.01,0,2,Graduate
1,16,9070,1,0,0,23,5,15.17,6,10.75,156.4,10.4,3,1.01,0,1,Enrolled
1,3,9500,1,0,0,22,6,15.31,6,11.96,109.4,10.5,2.8,1.64,0,1,Enrolled
2,16,8014,1,1,0,18,4,11.78,5,14.02,100.1,4.1,0.6,1.19,0,2,Graduate
1,10,9556,1,1,0,19,4,11.58,6,10.25,156.8,8.3,1.5,1.87,0,1,Enrolled
1,5,9991,1,0,0,21,4,16.89,4,14.37,152.8,7.9,2.2,-0.37,0,1,Enrolled
1,3,9500,1,1,0,23,6,11.36,4,13.6,147.6,3.8,1.1,-1.27,0,2,Graduate
1,14,9556,1,1,0,18,5,10.17,4,11.93,107,10.1,1,1.85,0,2,Graduate
1,11,33,1,0,0,18,5,11.81,4,11.49,131.7,8.8,2.1,0.59,0,2,Graduate
1,9,9147,1,0,0,18,4,10.35,5,16.49,120.9,9.5,2.9,1.72,0,2,Graduate
1,2,9085,1,0,0,20,4,12.2,4,10.84,175.5,11.3,2.4,-0.85,0,1,Enrolled
1,9,9670,1,0,0,21,5,14.01,5,15.28,153,6.1,1.7,0.65,0,1,Enrolled
1,2,9238,1,0,0,25,1,10.53,2,11.96,128.3,9.8,1.1,1.98,1,0,Dropout
1,8,9254,1,1,0,21,5,13.98,5,10,100.5,7.1,3.2,2.1,0,2,Graduate
1,17,9147,1,1,0,23,5,11.54,6,15.32,142.2,7.3,1,-1.21,0,2,Graduate
1,15,171,1,0,0,22,4,14.88,5,12.1,110.4,11.5,2.3,-0.88,0,2,Graduate
1,5,9670,1,1,0,19,5,13.36,5,11.89,154.8,7.4,3,0.04,0,2,Graduate
1,12,9085,0,0,1,24,1,10.55,1,11.28,156.9,8.9,2.8,-0.38,1,0,Dropout
1,8,8014,1,1,0,20,5,15.85,4,13.94,117.2,7.8,1,-0.94,0,2,Graduate
1,10,9853,1,0,1,18,1,11.37,1,10.32,185.9,7,1,0.97,1,0,Dropout
1,10,33,1,0,1,20,1,12.76,2,11.43,150.9,4,0.9,1.73,1,0,Dropout
1,1,9130,1,1,0,18,4,11.46,4,14.12,141.2,9.4,2,1.11,0,2,Graduate
1,11,9500,1,0,0,23,6,12.43,6,12.39,107.2,7,1,1.49,0,2,Graduate
1,17,9003,1,0,0,21,5,14.75,6,16.76,161.8,3.8,3,1.67,0,2,Graduate
1,2,9556,1,0,0,18,6,13.95,6,13.59,101.2,5.9,2.9,0.21,0,2,Graduate
1,10,171,1,1,0,19,6,13.63,5,15.54,139.1,6.6,0.7,-0.27,0,1,Enrolled
1,13,9119,1,0,0,20,5,15.36,6,10.93,130.6,11,2.8,0.16,0,2,Graduate
1,17,9147,1,0,0,18,5,16.22,6,16.89,144.7,10.5,2.6,0.99,0,2,Graduate
1,7,9238,1,1,0,23,5,12.44,6,11,144.1,10.3,2.3,-1.5,0,2,Graduate
1,12,9773,1,0,0,18,5,14.57,4,11.24,182.3,7,0.9,1.6,0,2,Graduate
1,14,9254,1,0,0,18,4,11.99,4,13.46,134.5,10,0.4,-0.3,0,1,Enrolled
